Provinsi (PDRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[SERI 2010] 1. PDRB Atas Dasar Harga Berlaku Menurut Pengeluaran (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DKI JAKARTA,218162.9,221871.35,227095.73,230829.05,897959.03,6926.27,7153.54,7805.65,8221.92,30107.39,26546.52,43580.84,44088.45,62775.87,176991.68,161202.6,165706.81,167836.3,169992.98,664738.69,16950.2,-900.05,-1407.71,-17111.5,-2469.06,-57415.88,-55471.71,-54875.07,-59648.17,-227410.84,372372.6,381940.78,390543.34,395060.15,1539916.88
JAWA BARAT,195214.88,197955.11,202591.84,204250.27,800012.1,1856.97,1858.93,1881.24,1890.29,7487.44,12872.92,15403.66,15581.99,22234.58,66093.15,72912.93,78008.02,78575.69,83587.05,313083.7,10407.72,11302.88,11794.32,11093.46,44598.38,13995.08,14513.67,15340.47,495.26,44344.48,307260.5,319042.27,325765.56,323550.91,1275619.24
JAWA TENGAH,124096.59,126059.94,129081.98,128866.42,508104.94,2108.63,2111.02,2116.45,2162.87,8498.97,9080.39,13459.92,13326.38,21915.55,57782.24,58520.93,60316.79,62057.59,65351.77,246247.09,3703.02,3808.1,2727.68,-2662.62,7576.17,8503.1,6710.96,8615.05,-2939.15,20889.95,206012.65,212466.73,217925.13,212694.84,849099.35
DI YOGYAKARTA,12630.12,13037.76,13503.84,13447.44,52619.16,571.23,583.53,590.17,617.41,2362.34,2788.72,3130.06,3082.92,3948.04,12949.75,5106.66,5449.23,5943.91,7117.14,23616.95,487.22,507.07,-38.39,89.26,1045.16,-216.48,-1323.15,-564.37,-2803.56,-4907.56,21367.48,21384.51,22518.09,22415.73,87685.81
JAWA TIMUR,206475.31,209530.53,214950.36,214914.2,845870.4,3466.44,3515.47,3641.16,3583.23,14206.3,11608.17,16486.98,17714.03,19430.36,65239.54,92239.07,95352.43,99187.9,99930,386709.4,4058.34,4098.1,7582.15,1925.85,17664.44,20446.5,21346.4,19476.39,14604.15,75873.43,338293.82,350329.92,362551.99,354387.78,1405563.51
BANTEN,54558.21,55555.53,56780.17,57218.06,224111.97,470,481.3,493.19,503.76,1948.24,3178.26,3663.75,3889.11,5475.16,16206.29,27456.54,28244.73,29081.49,31094.51,115877.26,274.41,-125.34,-113.67,73.9,109.3,7854.06,8481.3,8385.04,4861.61,29582.02,93791.49,96301.26,98515.33,99227.01,387835.09
BALI,17870.67,18344.74,18408.37,18606.11,73229.89,386.8,417.24,436.82,439.78,1680.65,1839.35,3542.46,3541.41,4833.75,13756.97,10915.53,11146.04,11341.23,11627.93,45030.74,54.9,48.75,61.61,59.3,224.56,1817.05,447.56,1211.52,-102.5,3373.64,32884.32,33946.79,35000.97,35464.37,137296.45
NUSA TENGGARA BARAT,13449.05,13534.25,13603.22,13741.6,54328.12,306.51,308.73,312.66,315.4,1243.29,2740.68,2849.88,2792.63,3074.4,11457.58,6582.05,6792.71,7003.91,7330.97,27709.65,69.84,94.02,106.64,106.19,376.69,-505.55,21.78,1339.43,-1446.71,-591.04,22642.59,23601.38,25158.48,23121.84,94524.29
NUSA TENGGARA TIMUR,10886.4,11165.01,11834.38,12302.62,46188.41,457.53,491.97,530.48,577.94,2057.91,2428.28,3965.9,5205.34,5086.51,16686.03,6233.74,6781.22,7597.8,8128.91,28741.68,15.39,86.43,89.14,106.71,297.68,-5995.86,-7817.09,-9787.05,-10693.7,-34293.7,14025.49,14673.44,15470.1,15508.99,59678.01
KALIMANTAN BARAT,15581.59,15778.89,15989.49,15793.33,63143.29,305.48,316.86,318.92,334.59,1275.85,2774.69,3421.21,3346.78,4064.22,13606.89,9393.41,8946.63,9896.27,10165.91,38402.22,697.96,248.09,380.24,-451.07,875.22,393.6,-260.14,208.79,537.56,879.81,29146.72,28451.53,30140.49,30444.53,118183.27
KALIMANTAN TENGAH,8227.5,8267.49,8395.23,8475.43,33365.65,270.15,272.94,275.68,278.37,1097.14,2724.14,2978.91,2898.42,3050.79,11652.26,8443.53,8794.91,9228.83,9368.57,35835.84,278.09,280.66,276.41,205.11,1040.27,451.62,-3.4,156.51,304.36,909.08,20395.02,20591.51,21231.08,21682.63,83900.24
KALIMANTAN SELATAN,13251.02,13475.2,13743.79,13740.37,54210.38,234.88,251.24,264.2,281.03,1031.35,2471.3,3346.21,3061.8,4015.25,12894.55,5992.87,6246.83,6378.94,6837.19,25455.83,407.63,199.09,-417.27,-833.87,-644.42,4577.58,5512.14,7061.14,5645.02,22795.88,26935.28,29030.71,30092.6,29684.98,115743.57
KALIMANTAN TIMUR,16189.52,16279.06,16305.02,16393.93,65167.54,414.86,436.66,415.76,431.41,1698.7,1780.96,3364.43,3114.17,6262.71,14522.27,25744.95,26263.64,28745.8,27651.17,108405.55,329.32,335.21,324.43,313.88,1302.84,64159.31,62241.58,60346.02,61160.02,247906.94,108618.92,108920.58,109251.19,112213.14,439003.83
KALIMANTAN UTARA,2147.47,2178.26,2200.6,2208.51,8734.84,84.62,94.02,91.51,97.29,367.43,520.18,928.88,870.46,1627.65,3947.17,3976.02,3924.32,4228.44,4189.04,16317.82,115.48,86.98,77.27,83.31,363.04,5576.69,5423.52,5395.97,4938.26,21334.44,12420.46,12635.98,12864.24,13144.06,51064.74
SULAWESI UTARA,8521.94,8773.98,9051.39,9435.85,35783.16,352.43,365.56,380.54,400.85,1499.38,2908.46,3216.25,3176.03,3485.02,12785.76,6196.13,6763.81,7052.8,7697.75,27710.48,-1.29,2.55,3.32,3.29,7.87,-1032.18,-882.2,-571.09,-536.54,-3022,16945.49,18239.95,19092.99,20486.22,74764.66
SULAWESI TENGAH,10793.48,10934.45,11169.31,11404.17,44301.41,370.71,380.09,390.93,401.76,1543.5,1697.44,2700.8,2528.17,3773.92,10700.33,9120.51,9270.22,10168.18,11405.76,39964.67,682.77,818.21,820.21,821.21,3142.41,-459.87,-1056.86,-2393.36,-4727.67,-8637.75,22205.05,23046.92,22683.44,23079.16,91014.56
SULAWESI SELATAN,34541.21,35134.49,35921.17,36194.61,141791.48,743.05,753.82,771.79,778.1,3046.76,3750.2,6216.68,6094.04,9005.72,25066.64,24379.78,25583.39,26636.38,27257.64,103857.19,1011.21,853.41,781.8,684.22,3330.64,-1310.67,-1096.63,1038.1,-6322.19,-7691.4,63114.79,67445.15,71243.28,67598.09,269401.31
SULAWESI TENGGARA,8988.63,9166.88,9419.44,9498.49,37073.44,188.68,193.72,202.67,211.42,796.49,2277.64,2886.05,2814.67,3081.25,11059.61,7236.44,7880.59,8195.39,8936.1,32248.52,-16.06,127.21,160.85,115.75,387.75,-757.61,-932.88,-869.98,-1259.82,-3820.3,17917.73,19321.56,19923.03,20583.19,77745.51
GORONTALO,3455.08,3546.26,3639.46,3651.05,14291.85,39.64,41.83,43.02,44.59,169.08,930.87,1378.62,1241.44,1398.66,4949.58,1837.7,1900.16,1950.06,2033.38,7721.29,184.63,78.34,84.63,45.83,393.43,-723.87,-1227.38,-822.94,-1243.83,-4018.02,5724.04,5717.82,6135.68,5929.67,23507.21
SULAWESI BARAT,3403.45,3517.26,3537.75,3507.99,13966.45,48.3,49.21,51.35,52.39,201.24,636.75,1108.04,1231.21,1646.93,4622.93,1854.86,1961.67,2049.81,2118.04,7984.38,66.51,-157.06,-66.8,124.1,-33.25,352.82,289.24,197.94,-56.99,783.02,6362.69,6768.35,7001.27,7392.45,27524.77
MALUKU,4211.94,4343.33,4431.74,4610.72,17597.74,144.67,150.04,158.05,169.15,621.91,2375.35,2509.02,2654.05,2907.88,10446.3,1919.35,1982.17,2073.24,2202.25,8177.01,31.98,32.35,32.22,32.7,129.25,-2377.05,-2513.36,-2721.77,-3075.8,-10687.98,6306.24,6503.54,6627.55,6846.91,26284.23
MALUKU UTARA,3076.43,3112.02,3170.09,3171.18,12529.73,63.69,64.94,66.38,66.92,261.92,1417,1569.15,1564.34,1878.18,6428.67,1523.66,1559.47,1584.68,1746.82,6414.64,57.66,115.25,-12.05,4.63,165.5,-961.62,-1079.85,-894.58,-1307.72,-4243.77,5176.82,5340.98,5478.86,5560.01,21556.68
PAPUA BARAT,3440.17,3480.16,3673.32,3718.66,14312.32,109.3,111.78,111.72,131.71,464.52,2023.53,2181.35,2373.54,2708.42,9286.84,2470.02,2558.16,2657.74,2786.39,10472.31,-463.15,775.34,618.63,998.75,1929.56,5846.59,3931.87,4461.87,4005.4,18245.73,13426.46,13038.66,13896.82,14349.34,54711.28
PAPUA BARAT DAYA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA,13641.7,13956.83,14359.52,14764.65,56722.7,543.54,544.45,563.92,598.81,2250.72,5864.65,6075.27,6196.41,7466.57,25602.9,9021.66,9289.31,9516.81,9996.45,37824.23,-74.46,188.63,-46.78,96.21,163.6,727.54,1868.79,8119.78,8944.67,19660.78,29724.63,31923.28,38709.67,41867.35,142224.93
PAPUA SELATAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA TENGAH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA PEGUNUNGAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TOTAL,1247584.45,1267434.68,1296050.29,1305884.53,5116953.96,25194.78,25778.36,26868.18,27718.72,105560.05,136387.49,187466.72,188823.64,256326.1,769003.95,715678.12,740043.75,761690.63,789437.07,3006849.57,44323.72,27821.44,28141.65,-1957.81,98329,120412.37,109176.49,127674.86,44872.74,402136.47,2289580.94,2357721.45,2429249.26,2422281.36,9498833
