Provinsi (PDRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[SERI 2010] 1. PDRB Atas Dasar Harga Berlaku Menurut Pengeluaran (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pengeluaran Konsumsi Rumah Tangga,,,,,Pengeluaran Konsumsi LNPRT,,,,,Pengeluaran Konsumsi Pemerintah,,,,,Pembentukan Modal Tetap Bruto,,,,,Perubahan Inventori,,,,,Net Ekspor,,,,,PDRB,,,,
,2015,,,,,2015,,,,,2015,,,,,2015,,,,,2015,,,,,2015,,,,,2015,,,,
,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan
ACEH,19450.13,19637.17,20303.93,20459.9,79851.13,610.05,615.05,628.5,636.47,2490.06,5840.25,7302.97,8964.98,13071.83,35180.03,10901.81,10959.46,11444.28,12762.39,46067.93,-68.21,19.79,-64.3,-0.58,-113.3,-5641.15,-6688.63,-8125.71,-13927.7,-34383.2,31092.87,31845.82,33151.68,33002.3,129092.66
SUMATERA UTARA,73897.24,75294.16,77823.41,79057.05,306071.86,1263.6,1287.22,1335.75,1372.13,5258.7,9019.68,10193.43,11420.42,13326.93,43960.45,43055.69,44600.65,46824.18,47887.13,182367.64,4757.78,3775.05,2195.08,2391.2,13119.11,6299.41,5338.53,6187.52,3118.79,20944.25,138293.39,140489.04,145786.37,147153.21,571722.01
SUMATERA BARAT,23215.08,23701.89,24651.49,24963.37,96531.83,471.03,479.36,510.44,536.64,1997.47,4020.6,5340.32,6056.76,8838.04,24255.72,13048.75,13455.81,13766.94,14656.92,54928.42,-68.07,230.76,484.82,-52.7,594.81,2486.95,1130.31,518.55,-2492.1,1643.72,43174.34,44338.45,45989.01,46450.18,179951.98
RIAU,52756.71,54861.41,56618.26,57936.71,222173.1,690.94,713.66,740.26,765.39,2910.25,4847.52,5349.12,5877.58,7388.63,23462.84,46049.28,47667.88,50938.45,53405.68,198061.29,1817.79,1917.77,1877.23,1752.23,7365.02,48218.09,48856.04,51018.91,50696.09,198789.13,154380.32,159365.88,167070.69,171944.73,652761.63
JAMBI,17263.95,17584.79,18460.73,18508.06,71817.54,198.4,203.2,209.13,219.63,830.37,2116.86,2599.43,3805.64,5831.22,14353.14,7680.08,8157.66,9327.73,10604.94,35770.42,686.44,980.3,926.86,-839.24,1754.36,8953.01,8972.03,6830.35,5784.45,30539.83,36898.73,38497.41,39560.45,40109.07,155065.66
SUMATERA SELATAN,53257.87,54615.57,56718.11,57896.11,222487.66,1110.79,1248.29,1256.14,1271.76,4886.98,5581.66,6218.46,6442.51,7647.07,25889.7,28600.54,30012.86,31189.03,34064.38,123866.82,387.53,453.25,826.75,-793.14,874.39,-10002.17,-9796.11,-9955.48,-16486.09,-46239.85,78936.23,82752.32,86477.05,83600.1,331765.7
BENGKULU,7939.2,8153.57,8424.41,8647.89,33165.08,289.13,288.93,304.98,330.64,1213.69,2146.03,2467.13,2685.03,2933.43,10231.62,4716.53,4910.65,5113.45,5530.1,20270.72,308.99,324.31,332.65,340.35,1306.29,-3316.26,-3803.59,-4101.42,-4632.1,-15853.38,12083.61,12341,12759.1,13150.31,50334.02
