Provinsi (PDRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[SERI 2010] 1. PDRB Atas Dasar Harga Berlaku Menurut Pengeluaran (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pengeluaran Konsumsi Rumah Tangga,,,,,Pengeluaran Konsumsi LNPRT,,,,,Pengeluaran Konsumsi Pemerintah,,,,,Pembentukan Modal Tetap Bruto,,,,,Perubahan Inventori,,,,,Net Ekspor,,,,,PDRB,,,,
,2019,,,,,2019,,,,,2019,,,,,2019,,,,,2019,,,,,2019,,,,,2019,,,,
,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan,Triwulan I,Triwulan II,Triwulan III,Triwulan IV,Tahunan
ACEH,24890.26,25916.47,26352.47,26135.29,103294.5,942.71,951.77,889.18,896.61,3680.27,4892.81,9878.69,10154.14,13195.78,38121.41,13912.55,13991.84,15866.42,16929.49,60700.3,-16.45,24.49,1.08,6.01,15.13,-5793.31,-9892.59,-11621.92,-14340.81,-41648.63,38828.57,40870.66,41641.37,42822.38,164162.98
SUMATERA UTARA,103179.95,105912.13,109582.95,110451.73,429126.76,1950.87,1960.66,1874.7,1883.21,7669.43,12800.2,14353.31,14720.34,15543.33,57417.18,60140.38,60817.66,62616.31,63083.35,246657.7,2588.81,2820.31,2875.65,3203.9,11488.68,11129.31,11333.51,12308.14,12478.25,47249.2,191789.52,197197.58,203978.09,206643.77,799608.95
SUMATERA BARAT,31829.49,33663.32,34232.37,34092.14,133817.33,678.13,709.45,710.5,708.07,2806.16,5084.78,7734.14,7577.51,10544.92,30941.35,17631.51,18237.59,18725.12,19457.1,74051.31,70.38,-73.08,70.07,29.5,96.87,3431.86,988.2,1483.63,-1666.97,4236.72,58726.14,61259.63,62799.2,63164.76,245949.74
RIAU,69697.65,72159.83,71730.55,71354.49,284942.52,1074.97,1278.85,1105.24,1115.22,4574.29,6636.02,7206.85,8563.61,9047.56,31454.03,64043.23,64905,64583.24,70323.34,263854.81,1558.85,1501.5,2393.69,1239.01,6693.04,42257.24,41322.02,41528.12,43621.44,168728.82,185267.97,188374.05,189904.44,196701.06,760247.51
JAMBI,23067.09,23900.38,24712.15,24663.91,96343.53,321.42,333.94,309.08,306.5,1270.94,2210.24,4558.59,4985.06,6492.89,18246.78,10430.83,11240,11927.36,12256.94,45855.12,1097.29,1233.19,-1360.09,657.52,1627.91,15459.29,13014.64,13631.09,11478.4,53583.42,52586.17,54280.74,54204.65,55856.15,216927.71
SUMATERA SELATAN,72215.66,74116.32,75204.59,75368.41,296904.98,1771.31,1855.04,1813.75,1800.9,7240.99,5057.85,8412.16,9082.09,14134.77,36686.87,37186.37,40014.49,40975.52,41976.33,160152.72,-229.73,-525.94,1134.42,-1110.13,-731.37,-8148.02,-10923.91,-10544.68,-17234.87,-46851.48,107853.44,112948.17,117665.69,114935.42,453402.71
BENGKULU,11006.9,11371.69,11556.1,11624.43,45559.12,452,478.26,453.97,426.32,1810.55,3054.39,3477.5,3523.18,3825.27,13880.34,7019.44,7156.73,7369.37,8138.14,29683.67,196.96,941.54,617.53,-274.08,1481.95,-4230.06,-5526.4,-5278.89,-5282.05,-20317.4,17499.64,17899.32,18241.26,18458.03,72098.24
