Provinsi (PDRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[SERI 2010] 1. PDRB Atas Dasar Harga Berlaku Menurut Pengeluaran (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALIMANTAN SELATAN,29438.32,31575.14,30558.8,31061.51,122633.78,723.03,729.19,734.29,741.63,2928.14,5322.9,7941.77,7502.54,9264.61,30031.82,14039.82,14723.34,15586.29,16872.15,61221.59,-527.68,-171.17,-69.12,76.82,-691.15,16217.04,16898.35,20463.53,17115.77,70694.69,65213.44,71696.61,74776.32,75132.49,286818.87
KALIMANTAN TIMUR,35971.17,37386.33,37113.34,37642.38,148113.23,1176.31,1190.9,1082.29,1218.85,4668.35,7132.93,12401.68,11754.25,19865.66,51154.53,72518.55,75513.48,78227.19,80339.74,306598.96,281.35,236.39,194.99,-18.99,693.75,91017.15,87854.48,85800.63,82529.68,347201.93,208097.47,214583.27,214172.68,221577.33,858430.74
KALIMANTAN UTARA,5106.73,5364.4,5400.43,5492.37,21363.93,270.3,258.86,263.34,281.54,1074.03,1672.43,2777.64,2481.2,3535.04,10466.31,10214.1,10299.16,10429.21,10920.23,41862.7,94.61,95.04,96.67,86.46,372.78,17928.17,17469.63,18418.02,17837.9,71653.72,35286.35,36264.73,37088.86,38153.55,146793.48
SULAWESI UTARA,19626.3,21133.75,20661.22,22451.13,83872.4,1290.08,1100.98,1176.61,1350.51,4918.18,4459.17,5000.68,4624.12,5615.81,19699.78,12767.81,13932.91,17153.95,17747.41,61602.07,3.16,2.96,3.05,3.6,12.77,5203.05,5090.83,3555.38,3419.83,17269.09,43349.56,46262.11,47174.33,50588.3,187374.29
SULAWESI TENGAH,25608.87,26837.06,26565.03,27084.7,106095.65,1345.2,1189.33,1250.14,1453.48,5238.15,4264.35,6072.46,6250.84,9194.01,25781.66,37745.9,35807.12,39182.28,43863.6,156598.91,650.9,562.74,566.46,510.07,2290.16,17317.48,24992.69,21740.7,16894.92,80945.8,86932.7,95461.4,95555.46,99000.77,376950.32
SULAWESI SELATAN,94255.84,96564.65,94367.1,95164.07,380351.65,3675.86,2828.18,3137.32,3062.57,12703.93,9523.99,15428.65,15101.17,19729.23,59783.04,56299.67,61280.12,67400.62,70163.84,255144.26,58.54,1331.67,129.31,-1087.26,432.27,-2739.04,-1446.61,1652.05,-9628.78,-12162.38,161074.85,175986.67,181787.56,177403.68,696252.76
SULAWESI TENGGARA,21085.59,22171.46,21949.69,22223.96,87430.71,489.51,519.1,475.61,489.58,1973.79,4854.79,6234.85,6141.15,6850.9,24081.69,14353.08,15447.76,17437.3,18612.06,65850.2,-640.22,-588.82,1312.12,1337.19,1420.28,4352.04,2433.79,621.85,1317.42,8725.09,44494.78,46218.14,47937.73,50831.1,189481.75
GORONTALO,8278.77,8458.67,8517.81,8607.82,33863.07,105.84,107.7,107.39,108.8,429.72,2108.1,2195.92,2203.13,2960.14,9467.29,3495.18,3635.14,3837.03,3926.1,14893.44,344.53,137.04,116.26,129.63,727.47,-1207.8,-983.68,-920.46,-1714.55,-4826.49,13124.63,13550.79,13861.16,14017.93,54554.5
SULAWESI BARAT,7681.69,7896.91,7691.87,7773.85,31044.32,138.52,135.11,137.92,146.94,558.49,1622.39,2312.08,2177.16,3493.53,9605.16,3874.26,3938.29,4477.17,5082.98,17372.71,382.44,454.59,179.4,23.37,1039.8,1169.87,1513.06,1533.84,377.63,4594.4,14869.16,16250.04,16197.37,16898.31,64214.88
MALUKU,10469.04,10714.41,10706.96,11152.79,43043.2,451.45,423.71,435.31,473.7,1784.17,2754.28,4274.89,3920.08,5883.42,16832.66,4190.5,4371.46,4571.61,4715.54,17849.12,72.96,73.16,73.24,71.01,290.37,-3050.07,-4388.17,-3753.47,-5961.56,-17153.28,14888.16,15469.46,15953.73,16334.89,62646.24
MALUKU UTARA,7011.79,7253.62,7118.37,7598.69,28982.46,198.3,193.63,191.03,200.68,783.65,2748.94,3815.89,4103.22,5955.35,16623.4,8843.65,10463.24,10733.99,12972.42,43013.29,630.12,274.11,144.04,-677.99,370.28,1665.07,1578.01,222.48,2549.04,6014.6,21097.87,23578.5,22513.12,28598.18,95787.67
PAPUA BARAT,3377.35,3529.61,3440.94,3561.79,13909.68,178.07,156.1,153.5,163.07,650.73,1987.96,2294.48,2782,3462.01,10526.46,1803.72,1900.33,2204.82,2241.53,8150.39,765.69,881.11,-390.5,-368.23,888.07,7764.28,11419.74,12043.43,10824.7,42052.15,15877.08,20181.37,20234.18,19884.86,76177.48
PAPUA BARAT DAYA,4219.24,4416.02,4343.95,4542.06,17521.28,137.85,125.43,135.39,145.03,543.71,1788.74,1942.71,2182.73,2320.46,8234.64,1383.71,1555.27,1807.32,1778.44,6524.75,196.97,-447.98,-152.69,-435.94,-839.64,1240.19,1631.1,1010,1174.31,5055.6,8966.72,9222.55,9326.71,9524.37,37040.34
PAPUA,11458.83,11921.89,11876.86,12369.95,47627.52,1328.46,1203.07,1303.28,1308.31,5143.12,6006.93,6240.69,6964.26,7579.45,26791.34,7969.4,8019.18,8548.96,8881.45,33418.99,393.63,434.52,344.23,-275.39,897,-6353.34,-6384.22,-7536.75,-7689.32,-27963.63,20803.9,21435.14,21500.84,22174.45,85914.33
PAPUA SELATAN,5986.41,6110.51,6082.07,6222.57,24401.55,116.02,103.11,111.57,111.72,442.42,1814.18,1840.45,1994.38,2254.12,7903.13,2806.34,2861.62,3081.96,3259.56,12009.48,-288.65,46.78,82.44,3.3,-156.13,-2362.54,-2692.29,-2998.46,-3164.31,-11217.6,8071.76,8270.19,8353.96,8686.94,33382.85
PAPUA TENGAH,9177.32,9456.4,9546.65,9825.68,38006.05,230.21,203.89,207.95,220.04,862.1,2739.78,2929.42,3071.99,3851.28,12592.47,8008.04,8163.03,8686.89,9633.26,34491.22,-774.41,9829.13,-3065.49,2570.04,8559.27,23441.06,13070.9,25451.59,18468.3,80431.84,42822,43652.77,43899.58,44568.6,174942.95
PAPUA PEGUNUNGAN,5347.53,5525,5679.45,5731.96,22283.95,72.67,64.47,69.26,71.71,278.11,1781.28,1803.14,1937.38,2189.7,7711.5,3145.79,3175.57,3372.74,3590.21,13284.32,-215.38,25.52,54.46,-81.39,-216.79,-3772.23,-3951.02,-4457.76,-4598.67,-16779.67,6359.67,6642.68,6655.54,6903.53,26561.43
TOTAL,2911426.11,3033824.95,3008350.58,3069612.19,12023213.83,75593.13,73233.74,72944.47,77132.34,298903.68,340260.81,420456.97,408412.57,543201.8,1712332.16,1608330.07,1639050.58,1730102.55,1801461.38,6778944.58,23349.94,33827.7,26913.85,977.46,85068.96,325328.93,297074.15,324175.93,175507.19,1122086.2,5284289,5497468.09,5570899.95,5667892.37,22020549.4
