Provinsi (PDRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[SERI 2010] 1. PDRB Atas Dasar Harga Berlaku Menurut Pengeluaran (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SULAWESI UTARA,15340.81,16850.87,16965.98,18975.29,68132.96,795.46,878.64,841.61,934.04,3449.76,3307.96,4632.58,4274.38,5223.31,17438.24,11871.55,13415.16,14135.76,15744.57,55167.05,2.11,2.5,2.68,2.98,10.26,4719.76,2572.55,3602.71,1946.17,12841.2,36037.66,38352.31,39823.13,42826.36,157039.46
SULAWESI TENGAH,21357.64,22652.9,22655.62,23348.13,90014.3,901.41,1009.5,1038.4,1077.82,4027.13,3788.89,5251.71,5245.78,7654.88,21941.27,33276.4,32702.47,36708.32,37016.9,139704.08,589.71,303.91,350.68,477.48,1721.77,10917.87,21081.28,16066.91,18155.67,66221.73,70831.92,83001.78,82065.7,87730.88,323630.28
SULAWESI SELATAN,75305.22,81893.51,81599.87,82450.37,321248.97,2134.23,2235.65,2410.48,2292.37,9072.73,6892.75,12410.58,15350.06,18563.16,53216.55,50547.07,53514.35,61056.08,60989.42,226106.92,780.65,273.96,944.16,-244.19,1754.58,850.74,833.81,-2211.65,-5696.69,-6223.8,136510.64,151161.85,159149,158354.45,605175.94
SULAWESI TENGGARA,17342.64,18439.88,18984.01,19216.84,73983.37,355.27,382.57,390.42,399.95,1528.21,3758.55,4953.42,5256.2,5909.33,19877.5,13495.63,13631.29,15400.74,16922,59449.66,631.68,647.73,-72.32,-48.7,1158.39,-231.42,502.41,876.8,1655.36,2803.15,35352.35,38557.31,40835.84,44054.78,158800.27
GORONTALO,7014.42,7272.42,7392.7,7583.22,29262.76,84.12,87.16,88.34,89.49,349.11,1795.46,2148.19,2148.73,2810.33,8902.71,3085.37,3221.95,3330.85,3586.25,13224.42,336.06,106.31,102.56,140.47,685.41,-1113.67,-990.55,-865.61,-1888.29,-4858.12,11201.77,11845.47,12197.57,12321.48,47566.29
SULAWESI BARAT,6713.33,6900.78,7067.82,7073.06,27755,90.29,98.77,103.86,98.54,391.47,1196.96,1924.14,2451.02,2605.69,8177.81,3413.88,3405.91,3713.9,4242.85,14776.54,412.64,432.57,-24.15,-68.53,752.53,913.46,834.7,370.04,56.81,2175,12740.57,13596.88,13682.49,14008.41,54028.35
MALUKU,8986.18,9262.17,9472.19,9710.56,37431.1,336.89,347.53,353.36,373.06,1410.83,2409.42,3377.62,4159.4,5657.6,15604.04,3815.63,4187.02,4207.01,4553.92,16763.58,68.45,69.13,71.07,73,281.64,-3026.01,-3813.05,-4422.77,-6150.74,-17412.57,12590.55,13430.41,13840.25,14217.41,54078.63
MALUKU UTARA,5911.82,6116.7,6200.48,6517.21,24746.2,143.41,150.14,153.18,161.08,607.81,2287.49,3079.04,3232.75,4337.06,12936.35,7023.46,9023.78,13224.75,17503.02,46775.02,-158.83,90.32,28.22,132.84,92.56,1344.31,-1073.08,-5310.05,-9216.51,-14255.32,16551.66,17386.91,17529.34,19434.71,70902.61
PAPUA BARAT,6731.38,7066.41,6890.65,7112.3,27800.75,207.3,226.62,219.05,241.85,894.82,3299.36,3652.74,3691.75,5975.45,16619.29,3672.92,3792.84,4218.63,5891.73,17576.12,1989.67,-728.66,735.54,-3526.04,-1529.49,5992.33,8593.61,7438.8,7915.79,29940.52,21892.96,22603.55,23194.43,23611.08,91302.02
PAPUA BARAT DAYA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA,27049.54,28338.63,28721.6,30095.48,114205.25,1235.18,1295.43,1297.73,1387.94,5216.28,10068.06,11188.86,12208.39,14268.67,47733.98,19414.37,19465.15,21377.33,23374.54,83631.38,-1453.05,46.79,-1798.67,895.25,-2309.69,7733.27,5423.16,2309.66,-1423.52,14042.58,64047.37,65758.02,64116.04,68598.36,262519.79
PAPUA SELATAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA TENGAH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAPUA PEGUNUNGAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TOTAL,2418108.97,2555334.6,2579463.83,2650428.69,10203336.09,53749.24,57474.35,58398.1,59568.17,229189.85,255089.14,363424.43,384091.85,500998.27,1503603.69,1382918.75,1403113.68,1499263.99,1557226.44,5842522.87,33963.89,15303.97,17033.98,10328.69,76630.53,346248.3,361405.45,358692.85,223199.32,1289545.93,4490078.29,4756056.48,4896944.6,5001749.58,19144828.96
